"","book_id","title","author","no_of_copies_sold","price","year","ranks","ratings","genre"
"859",14023,"Smokin' Seventeen (Stephanie Plum)","Janet Evanovich",3762,14.44,2011,96,4.6,"Fiction"
"860",14026,"Thinking, Fast and Slow","Daniel Kahneman",29732,11.29,2017,56,4.6,"Non Fiction"
"861",14029,"Cravings: Hungry for More: A Cookbook","Chrissy Teigen",6748,14.42,2018,90,4.8,"Non Fiction"
"862",14030,"Where Is Baby's Belly Button? A Lift-the-Flap Book","Karen Katz",12738,4.98,2017,75,4.8,"Non Fiction"
"863",14033,"The Official SAT Study Guide","The College Board",2345,12.97,2017,54,4.5,"Non Fiction"
"864",14034,"The Official SAT Study Guide","The College Board",2345,12.97,2018,65,4.5,"Non Fiction"
"865",14045,"The Silent Patient","Alex Michaelides",135163,12.99,2019,39,4.5,"Fiction"
"866",14049,"Outliers: The Story of Success","Malcolm Gladwell",22209,15.71,2013,63,4.7,"Non Fiction"
"867",14050,"The Try Not to Laugh Challenge - Would Your Rather? - EWW Edition","Crazy Corey",16760,6.99,2019,100,4.6,"Non Fiction"
"868",14053,"Dead Wake: The Last Crossing of the Lusitania","Erik Larson",11006,19.71,2015,70,4.6,"Non Fiction"
"869",14060,"The Greater Journey: Americans in Paris","David McCullough",1694,25.41,2011,54,4.5,"Non Fiction"
"870",14061,"Oh, the Places You'll Go!","Dr. Seuss",42848,8.48,2020,78,4.9,"Fiction"
"871",14065,"What Should Danny Do? (The Power to Choose Series) (The Power to Choose, 1)","Adir Levy",22169,11.89,2020,41,4.8,"Fiction"
"872",14066,"The Hunger Games","Suzanne Collins",42770,22.6,2009,81,4.7,"Fiction"
"873",14069,"Pirate Latitudes: A Novel","Michael Crichton",2837,14.49,2009,72,4.3,"Fiction"
"874",14071,"Deadlocked (Sookie Stackhouse/True Blood, Book 12)","Charlaine Harris",4372,14.85,2012,76,4.5,"Fiction"
"875",14072,"StrengthsFinder 2.0","Gallup",7082,18.29,2009,6,4.1,"Non Fiction"
"876",14075,"The Lego Ideas Book: Unlock Your Imagination","Daniel Lipkowitz",9887,12.8,2013,99,4.5,"Non Fiction"
"877",14082,"You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life","Jen Sincero",35414,8.45,2016,34,4.7,"Non Fiction"
"878",14083,"Practical Paleo: A Customized Approach to Health and a Whole-Foods Lifestyle","Diane Sanfilippo",4391,14.5,2013,71,4.6,"Non Fiction"
"879",14087,"Where the Wild Things Are","Maurice Sendak",32044,13.2,2009,31,4.9,"Fiction"
"880",14092,"The Going-To-Bed Book","Sandra Boynton",15393,3.97,2016,26,4.8,"Fiction"
"881",14093,"You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life","Jen Sincero",35414,8.45,2018,18,4.7,"Non Fiction"
"882",14094,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream","Paulo Coelho",94750,13.29,2019,65,4.7,"Fiction"
"883",14100,"Of Mice and Men","John Steinbeck",25434,9.99,2014,92,4.7,"Fiction"
"884",14102,"Diary of a Wimpy Kid Do-it-yourself Book","Jeff Kinney",9371,21.98,2009,51,4.8,"Fiction"
"885",14104,"Finger Lickin' Fifteen (A Stephanie Plum Novel) (Stephanie Plum Novels)","Janet Evanovich",3294,14.01,2009,77,4.6,"Fiction"
"886",14105,"Eat to Live: The Amazing Nutrient-Rich Program for Fast and Sustained Weight Loss, Revised Edition","Joel Fuhrman MD",9950,12.99,2012,47,4.5,"Non Fiction"
"887",14107,"Giraffes Can't Dance","Giles Andreae",28447,6.9,2018,20,4.8,"Fiction"
"888",14108,"Unbroken: A World War II Story of Survival, Resilience, and Redemption","Laura Hillenbrand",33629,14.54,2014,42,4.8,"Non Fiction"
"889",14111,"Big Little Lies","Liane Moriarty",32079,9.94,2017,53,4.6,"Fiction"
"890",14125,"The Official SAT Study Guide","The College Board",1526,41,2010,22,4.4,"Non Fiction"
"891",14126,"Cook Yourself Thin: Skinny Meals You Can Make in Minutes","Lifetime Television,",888,10.95,2009,54,4.3,"Non Fiction"
"892",14129,"What to Expect When You're Expecting","Heidi Murkoff",29389,12.7,2021,75,4.8,"Non Fiction"
"893",14132,"Rush Revere and the Brave Pilgrims: Time-Travel Adventures with Exceptional Americans (1)","Rush Limbaugh",9349,10.25,2014,59,4.9,"Fiction"
"894",14133,"Awesome Science Experiments for Kids: 100+ Fun STEM / STEAM Projects and Why They Work (Awesome STEAM Activities for Kids)","Crystal Chatterton",14664,8.99,2020,75,4.7,"Non Fiction"
"895",14140,"Goodnight Moon","Margaret Wise Brown",24815,5.36,2014,87,4.9,"Fiction"
"896",14143,"Allegiant","Veronica Roth",24591,12.04,2014,51,3.9,"Fiction"
"897",14144,"Sh*t My Dad Says","Justin Halpern",1781,14.99,2010,16,4.7,"Non Fiction"
"898",14145,"Shred: The Revolutionary Diet: 6 Weeks 4 Inches 2 Sizes","Ian K. Smith M.D.",3106,15.95,2013,47,4.1,"Non Fiction"
"899",14150,"First Little Readers Parent Pack: Guided Reading Level A: 25 Irresistible Books That Are Just the Right Level for Beginning Readers","Deborah Schecter",27332,13.29,2021,100,4.7,"Non Fiction"
"900",14158,"The Giving Tree","Shel Silverstein",27476,8.14,2019,84,4.9,"Fiction"
"901",14162,"The 5 Love Languages: The Secret to Love That Lasts","Gary Chapman",7012,23.99,2011,27,4.7,"Non Fiction"
"902",14167,"The President Is Missing: A Novel","James Patterson",23987,14.75,2018,45,4.4,"Fiction"
"903",14168,"Fahrenheit 451","Ray Bradbury",34955,8.29,2016,51,4.6,"Fiction"
"904",14170,"The Racketeer","John Grisham",24614,20.15,2012,34,4.4,"Fiction"
"905",14172,"The Great Gatsby: The Only Authorized Edition","F. Scott Fitzgerald",18656,6.79,2013,9,4.5,"Fiction"
"906",14177,"Yes Please","Amy Poehler",5531,15.99,2014,52,4.3,"Non Fiction"
"907",14179,"The 5 Love Languages: The Secret to Love That Lasts","Gary Chapman",7012,23.99,2010,39,4.7,"Non Fiction"
"908",14181,"Me: Elton John Official Autobiography","Elton John",21207,14.71,2019,75,4.8,"Non Fiction"
"909",14184,"Eat, Pray, Love: One Woman's Search for Everything Across Italy, India and Indonesia","Elizabeth Gilbert",8494,9.49,2010,57,4.4,"Non Fiction"
"910",14193,"D&D Player's Handbook (Dungeons & Dragons Core Rulebook)","Dungeons & Dragons",45713,22.95,2018,21,4.9,"Non Fiction"
"911",14194,"Capital in the Twenty First Century","Thomas Piketty",4573,19.38,2014,35,4.5,"Non Fiction"
"912",14196,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking","Samin Nosrat",20620,16.65,2018,37,4.8,"Non Fiction"
"913",14202,"The 4 Hour Body: An Uncommon Guide to Rapid Fat Loss, Incredible Sex and Becoming Superhuman","Timothy Ferriss",6580,15.96,2010,87,4.4,"Non Fiction"
"914",14206,"Rogue Lawyer: A Novel","John Grisham",17686,13.32,2015,98,4.2,"Fiction"
"915",14212,"Wonder","R. J. Palacio",35698,9.67,2017,1,4.8,"Fiction"
"916",14218,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen","Christopher McDougall",11833,18.49,2009,56,4.7,"Non Fiction"
"917",14219,"D&D Player's Handbook (Dungeons & Dragons Core Rulebook)","Dungeons & Dragons",28426,22.95,2020,100,4.9,"Fiction"
"918",14224,"Disloyal: A Memoir: The True Story of the Former Personal Attorney to President Donald J. Trump","Michael Cohen",32055,14.5,2020,65,4.6,"Non Fiction"
"919",14228,"Mastering the Art of French Cooking, Volume I: 50th Anniversary Edition: A Cookbook","Julia Child",7568,28.49,2009,22,4.8,"Non Fiction"
"920",14234,"The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book)","Don Miguel Ruiz",86676,7.74,2012,63,4.7,"Non Fiction"
"921",14238,"Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones","James Clear",84079,11.98,2020,25,4.8,"Non Fiction"
"922",14239,"Now, Discover Your Strengths: The revolutionary Gallup program that shows you how to develop your unique talents and strengths","Gallup",776,17.89,2011,94,3.5,"Non Fiction"
"923",14243,"The White Tiger: A Novel","Aravind Adiga",6013,10.79,2009,95,4.3,"Fiction"
"924",14244,"How to Win Friends & Influence People","Dale Carnegie",79094,10.5,2009,75,4.7,"Non Fiction"
"925",14246,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)","Valorie Schaefer",24552,9.48,2018,67,4.8,"Non Fiction"
"926",14248,"The 5 Love Languages: The Secret to Love that Lasts","Gary Chapman",69866,7.57,2020,32,4.8,"Non Fiction"
"927",14251,"Killing England: The Brutal Struggle for American Independence (Bill O'Reilly's Killing Series)","Bill O'Reilly",5682,15.7,2017,99,4.8,"Non Fiction"
"928",14254,"Midnight Sun","Stephenie Meyer",81203,19.99,2020,5,4.8,"Fiction"
"929",14256,"The Wonderful Things You Will Be","Emily Winfield Martin",25148,8.55,2020,90,4.9,"Fiction"
"930",14259,"The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing","Marie Kondō",28111,8.32,2018,82,4.5,"Non Fiction"
"931",14271,"The Real ACT Prep Guide","ACT",804,10.71,2014,68,4.4,"Non Fiction"
"932",14277,"Diary of a Wimpy Kid Do-it-yourself Book","Jeff Kinney",9371,21.98,2010,74,4.8,"Fiction"
"933",14283,"Dead And Gone: A Sookie Stackhouse Novel (Sookie Stackhouse/True Blood)","Charlaine Harris",2790,11.74,2009,34,4.7,"Fiction"
"934",14284,"Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones","James Clear",84079,11.98,2019,58,4.8,"Non Fiction"
"935",14293,"Wonder","R. J. Palacio",35698,9.67,2013,16,4.8,"Fiction"
"936",14295,"Happy, Happy, Happy: My Life and Legacy as the Duck Commander","Phil Robertson",4798,13.15,2013,40,4.8,"Non Fiction"
"937",14303,"Divergent / Insurgent","Veronica Roth",19457,15.99,2013,75,4.6,"Fiction"
"938",14320,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream","Paulo Coelho",94750,13.29,2017,67,4.7,"Fiction"
"939",14321,"The Outsider: A Novel","Stephen King",25395,14.89,2018,68,4.6,"Fiction"
"940",14323,"Zen as F*ck (Zen as F*ck Journals)","Monica Sweeney",23862,13.49,2020,95,4.7,"Non Fiction"
"941",14328,"The Graveyard Book","Neil Gaiman",7133,15.2,2009,68,4.7,"Fiction"
"942",14331,"Catching Fire (The Hunger Games)","Suzanne Collins",32459,9.49,2010,28,4.7,"Fiction"
"943",14332,"The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book)","Don Miguel Ruiz",86676,7.74,2020,16,4.7,"Non Fiction"
"944",14336,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz","Erik Larson",29763,14.9,2020,28,4.7,"Non Fiction"
"945",14344,"The Giving Tree","Shel Silverstein",27476,8.14,2017,64,4.9,"Fiction"
"946",14354,"Harry Potter and the Sorcerer's Stone: The Illustrated Edition (Harry Potter, Book 1)","J.K. Rowling",21527,21.99,2016,46,4.9,"Fiction"
"947",14357,"Outliers: The Story of Success","Malcolm Gladwell",22209,15.71,2011,87,4.7,"Non Fiction"
"948",14360,"The Immortal Life of Henrietta Lacks","Rebecca Skloot",16936,12.1,2011,18,4.7,"Non Fiction"
"949",14362,"10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!","JJ Smith",32825,25.75,2014,93,4.7,"Non Fiction"
"950",14363,"The Official SAT Study Guide","The College Board",1526,41,2012,14,4.4,"Non Fiction"
"951",14368,"My First Library : Boxset of 10 Board Books for Kids","Wonder House Books",62733,16.77,2021,28,4.6,"Non Fiction"
"952",14372,"Magnolia Table","Joanna Gaines",32326,16.59,2021,90,4.8,"Non Fiction"
"953",14374,"Crucial Conversations Tools for Talking When Stakes Are High, Second Edition","Kerry Patterson",9891,20.97,2014,94,4.7,"Non Fiction"
"954",14376,"George Orwell","George Orwell",72441,7.48,2015,89,4.7,"Fiction"
"955",14377,"Fifty Shades Of Grey: Book One of the Fifty Shades Trilogy (Fifty Shades Of Grey Series, 1)","E L James",60233,13.99,2012,1,4,"Fiction"
"956",14382,"Balance (Angie's  Extreme Stress Menders)","Angie Grace",2270,11.95,2015,28,4.6,"Non Fiction"
"957",14383,"Chicka Chicka Boom Boom (Board Book)","Bill Martin Jr.",33589,4.59,2016,78,4.9,"Non Fiction"
"958",14385,"They Both Die at the End","Adam Silvera",32356,8.37,2021,39,4.6,"Fiction"
"959",14387,"Pokemon Deluxe Essential Handbook: The Need-to-Know Stats and Facts on Over 700 PokÃ©mon","Scholastic",5158,18.59,2017,94,4.7,"Fiction"
"960",14394,"The Girl with the Dragon Tattoo (Millennium Series)","Stieg Larsson",15466,9.49,2011,53,4.5,"Fiction"
"961",14395,"The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics","Daniel James Brown",31128,14.03,2014,47,4.8,"Non Fiction"
"962",14396,"The Tipping Point: How Little Things Can Make a Big Difference","Malcolm Gladwell",5732,12.99,2010,63,4.4,"Non Fiction"
"963",14402,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened","Allie Brosh",7980,12.27,2013,48,4.7,"Non Fiction"
"964",14406,"Hungry Girl: 200 Under 200: 200 Recipes Under 200 Calories","Lisa Lillien",901,9.54,2009,55,4.4,"Non Fiction"
"965",14407,"Eclipse (Twilight Sagas)","Stephenie Meyer",12771,23.9,2009,30,4.7,"Fiction"
"966",14409,"First 100 Words: A Padded Board Book","Roger Priddy",35236,4.78,2017,9,4.7,"Non Fiction"
"967",14410,"The Amateur","Edward Klein",2707,9.6,2012,50,4.5,"Non Fiction"
"968",14412,"The Happy in a Hurry Cookbook: 100-Plus Fast and Easy New Recipes That Taste Like Home (The Happy Cookbook Series)","Steve Doocy",15967,13.69,2020,97,4.6,"Non Fiction"
"969",14417,"Potty (Leslie Patricelli board books)","Leslie Patricelli",12933,7.99,2016,80,4.7,"Fiction"
"970",14418,"In Defense of Food: An Eater's Manifesto","Michael Pollan",2701,10.98,2010,96,4.6,"Non Fiction"
"971",14419,"The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West","David McCullough",7648,13.98,2019,91,4.4,"Non Fiction"
"972",14422,"Chicka Chicka Boom Boom (Board Book)","Bill Martin Jr.",33791,4.59,2021,60,4.9,"Non Fiction"
"973",14428,"Diagnostic and Statistical Manual of Mental Disorders, 5th Edition: DSM-5","American Psychiatric Association",12114,144,2014,21,4.7,"Non Fiction"
"974",14433,"The Handmaid's Tale","Margaret Atwood",60681,14.35,2017,11,4.4,"Fiction"
"975",14434,"The Girl Who Played with Fire (Millennium Series)","Stieg Larsson",10693,11.12,2011,89,4.7,"Fiction"
"976",14438,"Dover Creative Haven Art Nouveau Animal Designs Coloring Book (Creative Haven Coloring Books)","Marty Noble",2601,5.38,2015,43,4.6,"Non Fiction"
"977",14448,"The Overton Window","Glenn Beck",1311,15,2010,71,4.6,"Fiction"
"978",14449,"The Hunger Games Trilogy Boxed Set","Suzanne Collins",27185,59.9,2012,11,4.8,"Fiction"
"979",14450,"Switch: How to Change Things When Change Is Hard","Chip Heath",3912,16.99,2011,55,4.6,"Non Fiction"
"980",14453,"Olive Kitteridge","Elizabeth Strout",11519,8.77,2009,33,4.3,"Fiction"
"981",14460,"The Very Hungry Caterpillar","Eric Carle",54008,4.93,2018,23,4.9,"Fiction"
"982",14464,"Becoming a Supple Leopard: Movement, Mobility, and Maintenance of the Human Animal","Kelly Starrett",1483,35.47,2013,65,4.7,"Non Fiction"
"983",14469,"When Breath Becomes Air","Paul Kalanithi",29336,12.77,2016,7,4.8,"Non Fiction"
"984",14470,"The Red Pyramid (The Kane Chronicles, Book 1)","Rick Riordan",5025,10.61,2010,41,4.7,"Fiction"
"985",14474,"How to Win Friends & Influence People","Dale Carnegie",79094,10.5,2016,13,4.7,"Non Fiction"
"986",14475,"The 5000 Year Leap","W. Cleon Skousen",2565,16.6,2009,28,4.8,"Non Fiction"
"987",14481,"Ford County: Stories","John Grisham",4306,11.3,2009,64,4.4,"Fiction"
"988",14482,"Peril","Bob Woodward",20535,14.02,2021,25,4.6,"Non Fiction"
"989",14483,"A Bold Fresh Piece of Humanity","Bill O'Reilly",764,7.96,2009,57,4.7,"Non Fiction"
"990",14494,"The Step-by-Step Instant Pot Cookbook: 100 Simple Recipes for Spectacular Results -- with Photographs of Every Step (Step-by-Step Instant Pot Cookbooks)","Jeffrey Eisner",30581,11.94,2021,91,4.7,"Non Fiction"
"991",14495,"Caste (Oprah's Book Club): The Origins of Our Discontents","Isabel Wilkerson",40983,14.34,2021,40,4.8,"Non Fiction"
"992",14499,"Thirteen Reasons Why","Jay Asher",13726,8.39,2017,34,4.5,"Fiction"
"993",14502,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead","Brené Brown",11620,9.87,2016,70,4.8,"Non Fiction"
"994",14503,"Unbroken: A World War II Story of Survival, Resilience, and Redemption","Laura Hillenbrand",33629,12.79,2015,62,4.8,"Non Fiction"
"995",14507,"Dog Man: Brawl of the Wild: From the Creator of Captain Underpants (Dog Man #6)","Dav Pilkey",18456,9.99,2018,40,4.9,"Fiction"
"996",14508,"Minecraft: The Complete Handbook Collection","Stephanie Milton",1410,65,2014,57,4.8,"Fiction"
"997",14509,"Guess How Much I Love You","Sam McBratney",5890,13.95,2015,83,4.8,"Fiction"
"998",14511,"Jesus Calling, Padded Hardcover, with Scripture references","Sarah Young",31196,7.53,2012,46,4.9,"Non Fiction"
"999",14512,"National Geographic Little Kids First Big Book of Why (National Geographic Little Kids First Big Books)","Amy Shields",17839,8.72,2019,30,4.8,"Non Fiction"
"1000",14517,"Push: A Novel","Sapphire",1477,23.95,2009,83,4.6,"Fiction"
"1001",14520,"Love You Forever","Robert Munsch",53161,4.98,2014,48,4.9,"Fiction"
"1002",14521,"Rosie Revere, Engineer (The Questioneers)","Andrea Beaty",6386,12.18,2017,100,4.9,"Non Fiction"
"1003",14523,"Goodnight Moon","Margaret Wise Brown",24815,5.36,2019,34,4.9,"Fiction"
"1004",14531,"U is for Undertow: A Kinsey Millhone Novel","Sue Grafton",2801,12.85,2009,98,4.6,"Fiction"
"1005",14533,"The Five Dysfunctions of a Team: A Leadership Fable, 20th Anniversary Edition","Patrick Lencioni",6296,20.72,2013,50,4.6,"Non Fiction"
"1006",14536,"Where's Spot?","Eric Hill",30989,5,2021,56,4.9,"Fiction"
"1007",14543,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich","Timothy Ferriss",18929,13.39,2010,67,4.5,"Non Fiction"
"1008",14546,"The Guernsey Literary and Potato Peel Pie Society","Mary Ann Shaffer",14884,10.42,2010,85,4.7,"Fiction"
"1009",14551,"Gmorning, Gnight!: Little Pep Talks for Me & You","Lin-Manuel Miranda",4789,10.99,2018,95,4.8,"Non Fiction"
"1010",14554,"Outliers: The Story of Success","Malcolm Gladwell",22209,16.04,2009,10,4.7,"Non Fiction"
"1011",14557,"The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life","Mark Manson",80328,14.35,2020,92,4.6,"Non Fiction"
"1012",14560,"Air Fryer Cookbook: 600 Effortless Air Fryer Recipes for Beginners and Advanced Users","Jenson William",37006,10.9,2021,57,4.4,"Non Fiction"
"1013",14561,"Unfreedom of the Press","Mark R. Levin",9263,12.99,2019,21,4.9,"Non Fiction"
"1014",14565,"Little Blue Truck","Alice Schertle",1958,9.99,2014,29,4.9,"Fiction"
"1015",14567,"Milk and Vine: Inspirational Quotes From Classic Vines","Adam Gasiewski",6305,7.99,2017,45,4.5,"Non Fiction"
"1016",14575,"Everything, Everything","Nicola Yoon",6977,8.49,2017,82,4.7,"Fiction"
"1017",14578,"The Book of Basketball: The NBA According to The Sports Guy","Bill Simmons",1387,25,2009,47,4.7,"Non Fiction"
"1018",14580,"The Official SAT Study Guide","The College Board",1526,41,2015,55,4.4,"Non Fiction"
"1019",14581,"StrengthsFinder 2.0","Gallup",7082,18.29,2010,7,4.1,"Non Fiction"
"1020",14582,"Strengths Based Leadership: Great Leaders, Teams, and Why People Follow","Tom Rath",2349,15.64,2013,95,4.5,"Non Fiction"
"1021",14583,"Kitchen Confidential Updated Edition: Adventures in the Culinary Underbelly (P.S.)","Anthony Bourdain",7513,8.99,2018,44,4.8,"Non Fiction"
"1022",14584,"The Shack: Where Tragedy Confronts Eternity","William P. Young",23392,13.4,2017,27,4.7,"Fiction"
"1023",14593,"Oh, the Places You'll Go!Â Â ","Dr. Seuss",42848,8.48,2015,17,4.9,"Fiction"
"1024",14598,"The Book of Awakening: Having the Life You Want by Being Present to the Life You Have","Mark Nepo",3959,15.5,2010,75,4.7,"Non Fiction"
"1025",14600,"Let the Great World Spin: A Novel","Colum McCann",1778,8.58,2010,61,4.3,"Fiction"
"1026",14601,"There's No Place Like Space: All About Our Solar System (Cat in the Hat's Learning Library)","Tish Rabe",24728,5.98,2019,95,4.8,"Non Fiction"
"1027",14604,"Harry Potter Coloring Book","Scholastic",10136,14.39,2015,48,4.8,"Non Fiction"
"1028",14605,"The Boy, the Mole, the Fox and the Horse","Charlie Mackesy",108231,10.35,2020,22,4.8,"Fiction"
"1029",14608,"The Martian","Andy Weir",51405,10.41,2015,16,4.7,"Fiction"
"1030",14617,"Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!","Robert T. Kiyosaki",94095,8.99,2018,96,4.7,"Non Fiction"
"1031",14621,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)","Valorie Schaefer",24552,9.48,2013,92,4.8,"Non Fiction"
"1032",14623,"10-Day Green Smoothie Cleanse","JJ Smith",32825,9.05,2015,56,4.7,"Non Fiction"
"1033",14627,"P is for Potty! (Sesame Street) (Lift-the-Flap)","Naomi Kleinberg",28308,5.72,2017,62,4.7,"Non Fiction"
"1034",14630,"The Intelligent Investor Rev Ed.: The Definitive Book on Value Investing","Benjamin Graham",39269,14.29,2020,89,4.7,"Non Fiction"
"1035",14632,"Love You Forever","Robert Munsch",53161,4.98,2021,58,4.9,"Fiction"
"1036",14633,"Milk and Honey","Rupi Kaur",46407,7.38,2017,2,4.7,"Non Fiction"
"1037",14638,"Then She Was Gone: A Novel","Lisa Jewell",49979,8.09,2019,90,4.5,"Fiction"
"1038",14645,"Creative Haven Creative Cats Coloring Book (Adult Coloring)","Marjorie Sarnat",5114,5.99,2015,25,4.8,"Non Fiction"
"1039",14648,"Love Wins: A Book About Heaven, Hell, and the Fate of Every Person Who Ever Lived","Rob Bell",2172,20.65,2011,40,4.4,"Non Fiction"
"1040",14649,"Detailed Designs and Beautiful Patterns (Sacred Mandala Designs and Patterns Coloring Books for Adults)","Lilt Kids Coloring Books",1060,4.72,2015,99,4.5,"Non Fiction"
"1041",14653,"Barefoot Contessa, How Easy Is That?: Fabulous Recipes & Easy Tips","Ina Garten",1371,15.79,2010,44,4.8,"Non Fiction"
"1042",14654,"The Girl on the Train","Paula Hawkins",91515,10.33,2016,20,4.1,"Fiction"
"1043",14659,"Giraffes Can't Dance","Giles Andreae",28447,6.9,2015,31,4.8,"Fiction"
"1044",14660,"The Help","Kathryn Stockett",18068,13.78,2010,4,4.8,"Fiction"
"1045",14665,"Fifty Shades Freed: Book Three of the Fifty Shades Trilogy (Fifty Shades of Grey Series) (English Edition) (Fifty Shades Of Grey Series, 3)","E L James",32375,13.88,2012,3,4.5,"Fiction"
"1046",14671,"Magnus Chase and the Gods of Asgard, Book 2 The Hammer of Thor (Magnus Chase and the Gods of Asgard, Book 2) (Magnus Chase and the Gods of Asgard, 2)","Rick Riordan",6468,9.09,2016,88,4.7,"Fiction"
"1047",14678,"Guinness World Records 2012","Guinness World Records",489,12.94,2011,74,4.6,"Non Fiction"
"1048",14680,"Minecraft: Essential Handbook","Stephanie Milton",867,18.68,2014,99,4.7,"Fiction"
"1049",14682,"Astrophysics for People in a Hurry","Neil deGrasse Tyson",20795,9.49,2017,8,4.7,"Non Fiction"
"1050",14684,"Knock-Knock Jokes for Kids (Laugh-Out-Loud Jokes for Kids)","Rob Elliott",5687,4.44,2014,26,4.5,"Fiction"
"1051",14685,"Hillbilly Elegy: A Memoir of a Family and Culture in Crisis","J. D. Vance",29400,12.45,2016,17,4.5,"Non Fiction"
"1052",14691,"The Plant Paradox: The Hidden Dangers in ""Healthy"" Foods That Cause Disease and Weight Gain (The Plant Paradox, 1)","Dr. Steven R Gundry  MD",14283,13.79,2018,19,4.4,"Non Fiction"
"1053",14696,"The 5 Love Languages: The Secret to Love that Lasts","Gary Chapman",69866,7.57,2019,10,4.8,"Non Fiction"
"1054",14697,"The Wonderful Things You Will Be","Emily Winfield Martin",25148,8.55,2016,33,4.9,"Fiction"
"1055",14700,"Quiet: The Power of Introverts in a World That Can't Stop Talking","Susan Cain",20015,13.47,2013,34,4.6,"Non Fiction"
"1056",14709,"The Vanishing Half: A Novel","Brit Bennett",96411,12.32,2020,34,4.4,"Fiction"
"1057",14710,"The Total Money Makeover: Classic Edition: A Proven Plan for Financial Fitness","Dave Ramsey",24427,11.88,2017,96,4.7,"Non Fiction"
"1058",14712,"A Game of Thrones / A Clash of Kings / A Storm of Swords / A Feast of Crows / A Dance with Dragons","George R. R. Martin",33321,25.64,2014,33,4.7,"Fiction"
"1059",14715,"Help, Thanks, Wow: The Three Essential Prayers","Anne Lamott",2022,13,2012,85,4.6,"Non Fiction"
"1060",14733,"First 100 Words: A Padded Board Book","Roger Priddy",35236,4.78,2016,3,4.7,"Non Fiction"
"1061",14734,"Cabin Fever (Diary of a Wimpy Kid, Book 6)","Jeff Kinney",11127,10.99,2011,3,4.8,"Fiction"
"1062",14741,"Good Days Start With Gratitude: A 52 Week Guide To Cultivate An Attitude Of Gratitude: Gratitude Journal","Pretty Simple Press",27801,6.99,2019,33,4.6,"Non Fiction"
"1063",14743,"Jerusalem: A Cookbook","Yotam Ottolenghi",5149,19.39,2013,64,4.8,"Non Fiction"
"1064",14747,"The Girl Who Played with Fire (Millennium)","Stieg Larsson",10693,22.8,2009,42,4.7,"Fiction"
"1065",14750,"Fifty Shades Of Grey: Book One of the Fifty Shades Trilogy (Fifty Shades Of Grey Series, 1)","E L James",60233,13.99,2013,45,4,"Fiction"
"1066",14753,"Dog Days (Diary of a Wimpy Kid, Book 4) (Volume 4)","Jeff Kinney",7979,11.6,2009,17,4.7,"Fiction"
"1067",14756,"Diagnostic and Statistical Manual of Mental Disorders, 5th Edition: DSM-5","American Psychiatric Association",12114,144,2015,74,4.7,"Non Fiction"
"1068",14759,"Night (Night)","Elie Wiesel",8573,5.49,2012,100,4.7,"Non Fiction"
"1069",14761,"Man's Search for Meaning","Viktor E. Frankl",53306,11.99,2020,84,4.7,"Non Fiction"
"1070",14764,"Calm the F*ck Down: An Irreverent Adult Coloring Book","Sasha O'Hara",21068,4.99,2016,40,4.6,"Non Fiction"
"1071",14765,"The Everything Kids' Science Experiments Book: Boil Ice, Float Water, Measure Gravity-Challenge the World Around You!","Tom Robinson",6281,7.5,2015,88,4.6,"Non Fiction"
"1072",14774,"Sycamore Row (Jake Brigance)","John Grisham",36455,14.61,2013,36,4.6,"Fiction"
"1073",14776,"Humans","Brandon Stanton",19238,17.5,2020,54,4.9,"Fiction"
"1074",14783,"Switch: How to Change Things When Change Is Hard","Chip Heath",3912,16.99,2010,37,4.6,"Non Fiction"
"1075",14786,"American Marxism","Mark R. Levin",34627,12.52,2021,2,4.8,"Non Fiction"
"1076",14787,"Burn After Writing","Sharon Jones",78273,6.99,2020,47,4.6,"Non Fiction"
